galaxy_id,galaxy_ra,galaxy_dec,galaxy_z,galaxy_gmag,galaxy_rmag,galaxy_imag,galaxy_ellipticity,galaxy_PA,galaxy_Einstein_radius,galaxy_velocity_dispersion,galaxy_shear,galaxy_shearPA,source_x,source_y,source_gmag,source_rmag,source_imag,source_zmag,source_ymag,source_redshift,source_magnification,image_count
43159018255966872,149.68361350387858,2.57035640788435,0.72482264,23.468086,22.194653,21.007725,0.3102684232398042,14.79909426259357,0.5766854818527404,233.17004992697522,0.014213645696282431,66.69602538332941,0.44261626353284395,-0.7968343814224833,26.566013943898238,26.032150977187467,24.91349404132674,24.290609583610927,23.453546962519308,1.329993734252806,2.9003306933465725,2.0
42089468320022812,150.18020372844438,1.025315762165439,1.0226073,23.865463,23.098984,22.119246,0.1718767561023705,-35.4304475940328,0.7708102407428357,236.2771154679229,0.0019639018846739223,11.386646239482118,-0.7363026953843641,-0.15037015474005913,25.553131979585,24.567404563747726,24.24223713550736,24.03874472245033,24.022999697565847,2.9809505060191808,3.998150490086435,2.0
42085212007436246,148.47746163316592,1.33812816977858,0.7249561,24.197817,22.587126,21.216312,0.2114898472029094,-37.07380705950217,0.5451735624828559,187.6007075704913,0.01743676654483409,169.47258527426257,0.258743987828266,-0.21888309889873667,26.823129563437515,26.04488182681533,25.612432124731317,25.236277500265903,24.8957758802319,2.2094077308803266,14.963432080276968,4.0
43163287453462311,151.3470722963083,2.9617406585430266,0.5019143,22.988398,21.319868,20.456766,0.1418945604887234,40.28860594752642,0.6386889304151818,183.4735927058881,0.004995932524166258,28.16869003643921,0.8850714414880732,-1.507253269528867,24.327643303878485,23.974574993928666,23.81389438280668,23.65110182683065,23.51041768541479,2.1671925498148457,1.7240423142131704,2.0
44222778575980950,150.4089407261609,3.3783729692188693,0.61625826,23.043388,21.861376,20.970524,0.4709705133176198,-10.351701063900409,0.9555273257434782,220.05348498133364,0.01568464435427564,20.564896309405103,-1.937549111186655,-2.0499559204482876,28.209456506859983,25.614006596760934,25.046974979566944,24.907895774173316,24.766688539965532,3.7024128176307074,1.2674862237768911,2.0
42692949879847917,351.9155921892066,0.6250044205972012,0.3807055,22.173677,20.541697,19.80588,0.1044825425937187,241.8543790910221,0.5139723268872307,188.14565910218144,0.011687158793698783,72.27936498468902,0.41156803502031564,0.6900844877457326,26.545533356293724,26.322173419991962,25.80707049017632,25.457816770063133,25.426611146435157,0.8627076128331627,2.422774098232456,2.0
44223328331784950,149.7511266712002,3.3272494240001125,1.0885967,23.79214,23.019125,22.161375,0.2958240872845742,44.05271439620317,0.8534920849988153,239.85737338803938,0.014757684602389076,133.0447380549684,0.7206959424322001,-1.5161995823731287,28.143609733544604,25.330441086079528,24.92128106043313,24.761466354600064,24.665438041423418,3.905497619282787,2.65327736197565,2.0
42691846073240954,353.2764299072455,0.2805682834378711,0.4045232,21.692413,20.507858,19.845589,0.2408533384118931,14.674935055849405,1.0900558226560224,220.67238452210364,0.0019283653758164732,158.95242366420425,0.682371106622139,3.1144243956542508,26.5149997650551,25.246423947805063,24.939331292890504,24.757181198009505,24.65073000441091,3.4849932549231784,1.5813284147156854,2.0
42089743197960362,149.89598111525405,1.1757688718232908,0.90971047,24.077572,22.63546,21.40864,0.4680811767692915,-32.63942482660529,0.7158359765151443,225.0788378472853,0.007656186376489102,2.015661266250428,-0.0008485243610600487,-1.6265750038318858,25.048446827690576,24.475374694788727,24.145443409619265,24.01841288481524,23.79974617987304,2.594117645123636,1.3531250316720076,2.0
43158876522061938,149.91303306661388,2.501921834517417,0.745048,23.48401,22.092203,20.825384,0.0868610822893384,-86.12056613429675,0.5865723625788749,223.17851100658703,0.0018502938331446156,46.27303519249812,1.0464933575729642,-0.09057014493282209,24.7807913939063,24.78460173415469,24.744332743355105,24.763554711191702,24.6279365503341,1.5199391905266666,3.1088812795370235,2.0
44227584644379889,151.2791019679663,3.18409112218708,0.64217913,24.035276,22.376478,21.094296,0.0675494660058347,225.06057962241823,0.5307783455341102,182.28089236502836,0.014467732021423478,157.94379134153442,-1.0557026263966764,0.009009272337798559,24.603179197068474,23.811021961048343,23.332045110289197,22.8690518151729,22.542882876726868,1.9717807865243349,2.1720508553906406,2.0
42696931314521384,353.9707503629693,0.4606643959172503,0.75117534,23.533268,22.57966,21.22772,0.0523272251330139,242.2560555137916,1.054011412990826,247.60870639989312,0.017329833741908454,100.3251371624183,-2.2992641477376865,-1.6544090165989431,27.332463522124428,25.592765339880543,25.077075359894696,24.722223944276564,24.61043313643671,3.071617543560138,1.1475576737683937,2.0
42089597169046561,149.9652795325003,0.8178592100037302,0.21450442,19.726889,18.435488,17.89528,0.4295372432728455,37.28325847511624,1.0885227386882583,207.68395428998974,0.0028742681760750622,23.63633234177421,-0.4414569250562817,-2.8631033302924673,24.204922508105934,23.578360284803555,23.6807760213032,23.608418169583775,23.572571215101338,3.4236324660413517,1.0455346870912883,2.0
43154457000675534,148.4349654979824,1.5673870072325105,0.5160587,22.702084,21.347008,20.50287,0.2872212489639536,5.801510389396071,0.9537522564735322,217.4515959189968,0.004013448498475625,7.809933040261772,-1.5937497444023996,0.21557798044587004,26.334430903536624,25.46473602839789,25.134541995644074,24.960989462606864,24.912755250808285,2.928414409009008,1.4963424139428616,2.0
42692679296907103,352.26201541717904,0.7958764827708311,0.48253357,22.519117,21.476719,20.824059,0.3309841411411947,7.583159174866864,0.6861045931571517,181.479412764204,0.012127636924210747,43.82212096821954,-1.159894701424021,-0.2595255122616564,23.876244716833455,23.435505434825224,23.290615577316274,23.218724989278236,23.256290332708275,3.0593845465641323,1.2982392390987296,2.0
